,Sell,Buying,Currency,Date
3903,18.3388,18.2672,Canadian_dollar,11/23/2022
3904,18.3531,18.2865,Canadian_dollar,11/22/2022
3905,18.292,18.2268,Canadian_dollar,11/21/2022
3906,18.3326,18.2715,Canadian_dollar,11/20/2022
3907,18.3656,18.2976,Canadian_dollar,11/17/2022
3908,18.5047,18.4349,Canadian_dollar,11/16/2022
3909,18.4341,18.3707,Canadian_dollar,11/15/2022
3910,18.4011,18.337,Canadian_dollar,11/14/2022
3911,18.4573,18.3899,Canadian_dollar,11/13/2022
3912,18.0319,17.9628,Canadian_dollar,11/10/2022
3913,18.1885,18.1233,Canadian_dollar,11/9/2022
3914,18.1095,18.049,Canadian_dollar,11/8/2022
3915,18.0736,18.0061,Canadian_dollar,11/7/2022
3916,18.0411,17.9732,Canadian_dollar,11/6/2022
3917,17.6355,17.5534,Canadian_dollar,11/3/2022
3918,17.8278,17.7422,Canadian_dollar,11/2/2022
3919,17.9104,17.8109,Canadian_dollar,11/1/2022
3920,17.7029,17.6067,Canadian_dollar,10/31/2022
3921,17.7465,17.6398,Canadian_dollar,10/30/2022
3922,16.9245,16.818,Canadian_dollar,10/27/2022
3923,14.6013,14.5174,Canadian_dollar,10/26/2022
3924,14.3861,14.304,Canadian_dollar,10/25/2022
3925,14.3929,14.3112,Canadian_dollar,10/24/2022
3926,14.4657,14.3844,Canadian_dollar,10/23/2022
3927,14.3835,14.3015,Canadian_dollar,10/20/2022
3928,14.3115,14.2303,Canadian_dollar,10/19/2022
3929,14.3646,14.2828,Canadian_dollar,10/18/2022
3930,14.297,14.2156,Canadian_dollar,10/17/2022
3931,14.2135,14.1298,Canadian_dollar,10/16/2022
3932,14.3032,14.2207,Canadian_dollar,10/13/2022
3933,14.3032,14.2206,Canadian_dollar,10/12/2022
3934,14.3165,14.2339,Canadian_dollar,10/11/2022
3935,14.3637,14.2836,Canadian_dollar,10/10/2022
3936,14.3469,14.2639,Canadian_dollar,10/9/2022
3937,14.4723,14.3917,Canadian_dollar,10/5/2022
3938,14.4543,14.3706,Canadian_dollar,10/4/2022
3939,14.3465,14.261,Canadian_dollar,10/3/2022
3940,14.1822,14.0978,Canadian_dollar,10/2/2022
3941,14.3215,14.2356,Canadian_dollar,9/29/2022
3942,14.2305,14.1453,Canadian_dollar,9/28/2022
3943,14.2918,14.2069,Canadian_dollar,9/27/2022
3944,14.3107,14.2248,Canadian_dollar,9/26/2022
3945,14.3781,14.2921,Canadian_dollar,9/25/2022
3946,14.5386,14.4518,Canadian_dollar,9/22/2022
3947,14.6114,14.526,Canadian_dollar,9/21/2022
3948,14.665,14.5796,Canadian_dollar,9/20/2022
3949,14.6258,14.5431,Canadian_dollar,9/19/2022
3950,14.682,14.5972,Canadian_dollar,9/18/2022
3951,14.7633,14.6747,Canadian_dollar,9/15/2022
3952,14.7361,14.6463,Canadian_dollar,9/14/2022
3953,14.9687,14.8777,Canadian_dollar,9/13/2022
3954,14.9399,14.8533,Canadian_dollar,9/12/2022
3955,14.8844,14.7968,Canadian_dollar,9/11/2022
3956,14.7627,14.6762,Canadian_dollar,9/8/2022
3957,14.6585,14.5755,Canadian_dollar,9/7/2022
3958,14.6948,14.6091,Canadian_dollar,9/6/2022
3959,14.6682,14.58,Canadian_dollar,9/5/2022
3960,14.6805,14.5907,Canadian_dollar,9/4/2022
3961,14.6548,14.5692,Canadian_dollar,9/1/2022
3962,14.7096,14.6241,Canadian_dollar,8/31/2022
3963,14.8284,14.7376,Canadian_dollar,8/30/2022
3964,14.7671,14.6772,Canadian_dollar,8/29/2022
3965,14.7613,14.6736,Canadian_dollar,8/28/2022
3966,14.8996,14.8107,Canadian_dollar,8/25/2022
3967,14.8059,14.7203,Canadian_dollar,8/24/2022
3968,14.7607,14.6764,Canadian_dollar,8/23/2022
3969,14.785,14.7003,Canadian_dollar,8/22/2022
3970,14.7759,14.6911,Canadian_dollar,8/21/2022
3971,14.8986,14.8134,Canadian_dollar,8/18/2022
3972,14.879,14.7925,Canadian_dollar,8/17/2022
3973,14.8698,14.7827,Canadian_dollar,8/16/2022
3974,14.8686,14.7828,Canadian_dollar,8/15/2022
3975,15.0304,14.9449,Canadian_dollar,8/14/2022
3976,15.0351,14.9462,Canadian_dollar,8/11/2022
3977,14.9125,14.8257,Canadian_dollar,8/10/2022
3978,14.9288,14.8397,Canadian_dollar,8/9/2022
3979,14.9044,14.8146,Canadian_dollar,8/8/2022
3980,14.8325,14.7435,Canadian_dollar,8/7/2022
3981,14.9388,14.8491,Canadian_dollar,8/4/2022
3982,14.9177,14.8311,Canadian_dollar,8/3/2022
3983,14.8559,14.7658,Canadian_dollar,8/2/2022
3984,14.8724,14.7786,Canadian_dollar,8/1/2022
3985,14.8584,14.7689,Canadian_dollar,7/31/2022
3986,14.8115,14.7239,Canadian_dollar,7/28/2022
3987,14.7678,14.6799,Canadian_dollar,7/27/2022
3988,14.7505,14.6605,Canadian_dollar,7/26/2022
3989,14.7643,14.6723,Canadian_dollar,7/25/2022
3990,14.7035,14.6117,Canadian_dollar,7/24/2022
3991,14.6969,14.6066,Canadian_dollar,7/21/2022
3992,14.7382,14.6474,Canadian_dollar,7/20/2022
3993,14.6658,14.5772,Canadian_dollar,7/19/2022
3994,14.5925,14.5024,Canadian_dollar,7/18/2022
3995,14.5268,14.4365,Canadian_dollar,7/17/2022
3996,14.5782,14.4873,Canadian_dollar,7/7/2022
3997,14.5156,14.4289,Canadian_dollar,7/6/2022
3998,14.6041,14.5164,Canadian_dollar,7/5/2022
3999,14.7181,14.6282,Canadian_dollar,7/4/2022
4000,14.6537,14.5685,Canadian_dollar,7/3/2022
4001,14.6838,14.5926,Canadian_dollar,6/29/2022
4002,14.6673,14.576,Canadian_dollar,6/28/2022
4003,14.5813,14.4913,Canadian_dollar,6/27/2022
4004,14.5881,14.4967,Canadian_dollar,6/26/2022
4005,14.5115,14.4196,Canadian_dollar,6/23/2022
4006,14.4947,14.405,Canadian_dollar,6/22/2022
4007,14.5238,14.4307,Canadian_dollar,6/21/2022
4008,14.4836,14.3991,Canadian_dollar,6/20/2022
4009,14.4391,14.3519,Canadian_dollar,6/19/2022
4010,14.5384,14.4477,Canadian_dollar,6/16/2022
4011,14.5531,14.4705,Canadian_dollar,6/15/2022
4012,14.5363,14.4533,Canadian_dollar,6/14/2022
4013,14.6057,14.5199,Canadian_dollar,6/13/2022
4014,14.6689,14.5783,Canadian_dollar,6/12/2022
4015,14.9223,14.8347,Canadian_dollar,6/9/2022
4016,14.9556,14.8651,Canadian_dollar,6/8/2022
4017,14.8732,14.7842,Canadian_dollar,6/7/2022
4018,14.8967,14.8083,Canadian_dollar,6/6/2022
4019,14.8482,14.7571,Canadian_dollar,6/5/2022
4020,14.7872,14.6922,Canadian_dollar,6/2/2022
4021,14.7725,14.6824,Canadian_dollar,6/1/2022
4022,14.7278,14.6347,Canadian_dollar,5/31/2022
4023,14.7046,14.6153,Canadian_dollar,5/30/2022
4024,14.6572,14.5636,Canadian_dollar,5/29/2022
4025,14.5531,14.4598,Canadian_dollar,5/26/2022
4026,14.4932,14.3982,Canadian_dollar,5/25/2022
4027,14.5179,14.4235,Canadian_dollar,5/24/2022
4028,14.4443,14.3515,Canadian_dollar,5/23/2022
4029,14.2789,14.1847,Canadian_dollar,5/22/2022
4030,14.3045,14.2108,Canadian_dollar,5/19/2022
4031,14.2878,14.1954,Canadian_dollar,5/18/2022
4032,14.293,14.1974,Canadian_dollar,5/17/2022
4033,14.1898,14.0915,Canadian_dollar,5/16/2022
4034,14.2229,14.1225,Canadian_dollar,5/15/2022
4035,14.0991,14.0003,Canadian_dollar,5/12/2022
4036,14.2286,14.128,Canadian_dollar,5/11/2022
4037,14.2779,14.1901,Canadian_dollar,5/10/2022
4038,14.3397,14.2465,Canadian_dollar,5/9/2022
4039,14.373,14.2779,Canadian_dollar,5/8/2022
4040,14.4087,14.317,Canadian_dollar,4/28/2022
4041,14.4715,14.3749,Canadian_dollar,4/27/2022
4042,14.5917,14.4892,Canadian_dollar,4/26/2022
4043,14.9234,14.8332,Canadian_dollar,4/21/2022
4044,14.7869,14.6936,Canadian_dollar,4/20/2022
4045,14.703,14.6085,Canadian_dollar,4/19/2022
4046,14.6211,14.5244,Canadian_dollar,4/18/2022
4047,14.6449,14.5389,Canadian_dollar,4/17/2022
4048,14.7076,14.601,Canadian_dollar,4/14/2022
4049,14.6212,14.5106,Canadian_dollar,4/13/2022
4050,14.688,14.5809,Canadian_dollar,4/12/2022
4051,14.6912,14.5833,Canadian_dollar,4/11/2022
4052,14.6541,14.5455,Canadian_dollar,4/10/2022
4053,14.66,14.5545,Canadian_dollar,4/7/2022
4054,14.7095,14.5972,Canadian_dollar,4/6/2022
4055,14.7125,14.5993,Canadian_dollar,4/5/2022
4056,14.6587,14.5551,Canadian_dollar,4/4/2022
4057,14.6329,14.5275,Canadian_dollar,4/3/2022
4058,14.639,14.5267,Canadian_dollar,3/31/2022
4059,14.6976,14.5975,Canadian_dollar,3/30/2022
4060,14.7349,14.6274,Canadian_dollar,3/29/2022
4061,14.7181,14.6089,Canadian_dollar,3/28/2022
4062,14.7322,14.6222,Canadian_dollar,3/27/2022
4063,14.6359,14.5301,Canadian_dollar,3/24/2022
4064,14.6355,14.5294,Canadian_dollar,3/23/2022
4065,14.7544,14.6443,Canadian_dollar,3/22/2022
4066,14.5008,14.3914,Canadian_dollar,3/21/2022
4067,12.5207,12.4134,Canadian_dollar,3/20/2022
4068,12.4693,12.3626,Canadian_dollar,3/17/2022
4069,12.4202,12.3161,Canadian_dollar,3/16/2022
4070,12.2925,12.1943,Canadian_dollar,3/15/2022
4071,12.3647,12.2657,Canadian_dollar,3/14/2022
4072,12.3822,12.2811,Canadian_dollar,3/13/2022
4073,12.3021,12.2008,Canadian_dollar,3/10/2022
4074,12.2982,12.1957,Canadian_dollar,3/9/2022
4075,12.3184,12.2206,Canadian_dollar,3/8/2022
4076,12.4134,12.3122,Canadian_dollar,3/7/2022
4077,12.3949,12.2924,Canadian_dollar,3/6/2022
4078,12.491,12.3885,Canadian_dollar,3/3/2022
4079,12.4241,12.3196,Canadian_dollar,3/2/2022
4080,12.4457,12.3395,Canadian_dollar,3/1/2022
4081,12.3734,12.2719,Canadian_dollar,2/28/2022
4082,12.4192,12.3107,Canadian_dollar,2/27/2022
4083,12.3088,12.2039,Canadian_dollar,2/24/2022
4084,12.4088,12.3081,Canadian_dollar,2/23/2022
4085,12.3934,12.2895,Canadian_dollar,2/22/2022
4086,12.3772,12.2781,Canadian_dollar,2/21/2022
4087,12.3763,12.2705,Canadian_dollar,2/20/2022
4088,12.4221,12.3216,Canadian_dollar,2/17/2022
4089,12.4423,12.3357,Canadian_dollar,2/16/2022
4090,12.4045,12.3003,Canadian_dollar,2/15/2022
4091,12.3516,12.2468,Canadian_dollar,2/14/2022
4092,12.3884,12.2857,Canadian_dollar,2/13/2022
4093,12.4583,12.3494,Canadian_dollar,2/10/2022
4094,12.4348,12.3314,Canadian_dollar,2/9/2022
4095,12.4248,12.3161,Canadian_dollar,2/8/2022
4096,12.4052,12.2995,Canadian_dollar,2/7/2022
4097,12.3617,12.2547,Canadian_dollar,2/6/2022
4098,12.4145,12.3104,Canadian_dollar,2/3/2022
4099,12.4436,12.3378,Canadian_dollar,2/2/2022
4100,12.432,12.3253,Canadian_dollar,2/1/2022
4101,12.3829,12.2762,Canadian_dollar,1/31/2022
4102,12.3639,12.2576,Canadian_dollar,1/30/2022
4103,12.5594,12.452,Canadian_dollar,1/26/2022
4104,12.4779,12.3755,Canadian_dollar,1/25/2022
4105,12.5128,12.407,Canadian_dollar,1/24/2022
4106,12.5415,12.4326,Canadian_dollar,1/23/2022
4107,12.634,12.5268,Canadian_dollar,1/20/2022
4108,12.6492,12.547,Canadian_dollar,1/19/2022
4109,12.6227,12.5183,Canadian_dollar,1/18/2022
4110,12.6079,12.5089,Canadian_dollar,1/17/2022
4111,12.5657,12.4636,Canadian_dollar,1/16/2022
4112,12.6388,12.5358,Canadian_dollar,1/13/2022
4113,12.5792,12.4696,Canadian_dollar,1/12/2022
4114,12.4885,12.3841,Canadian_dollar,1/11/2022
4115,12.4957,12.3941,Canadian_dollar,1/10/2022
4116,12.4784,12.3726,Canadian_dollar,1/9/2022
4117,12.4065,12.3038,Canadian_dollar,1/5/2022
4118,12.3764,12.2729,Canadian_dollar,1/4/2022
4119,12.4397,12.3368,Canadian_dollar,1/3/2022
4120,12.489,12.3846,Canadian_dollar,1/2/2022
4121,12.3444,12.2465,Canadian_dollar,12/30/2021
4122,12.3021,12.2038,Canadian_dollar,12/29/2021
4123,12.3338,12.2333,Canadian_dollar,12/28/2021
4124,12.2982,12.1958,Canadian_dollar,12/27/2021
4125,12.3174,12.2129,Canadian_dollar,12/26/2021
4126,12.3107,12.2063,Canadian_dollar,12/23/2021
4127,12.2287,12.127,Canadian_dollar,12/22/2021
4128,12.2079,12.105,Canadian_dollar,12/21/2021
4129,12.222,12.1217,Canadian_dollar,12/20/2021
4130,12.2363,12.1325,Canadian_dollar,12/19/2021
4131,12.358,12.2548,Canadian_dollar,12/16/2021
4132,12.2572,12.1559,Canadian_dollar,12/15/2021
4133,12.3169,12.2171,Canadian_dollar,12/14/2021
4134,12.3739,12.2717,Canadian_dollar,12/13/2021
4135,12.4043,12.2987,Canadian_dollar,12/12/2021
4136,12.4359,12.3334,Canadian_dollar,12/9/2021
4137,12.5058,12.4018,Canadian_dollar,12/8/2021
4138,12.4398,12.3399,Canadian_dollar,12/7/2021
4139,12.3424,12.238,Canadian_dollar,12/6/2021
4140,12.2862,12.1825,Canadian_dollar,12/5/2021
4141,12.3246,12.224,Canadian_dollar,12/2/2021
4142,12.3868,12.2837,Canadian_dollar,12/1/2021
4143,12.3538,12.2501,Canadian_dollar,11/30/2021
4144,12.3895,12.2859,Canadian_dollar,11/29/2021
4145,12.3391,12.2352,Canadian_dollar,11/28/2021
4146,12.4654,12.3606,Canadian_dollar,11/25/2021
4147,12.4359,12.3418,Canadian_dollar,11/24/2021
4148,12.388,12.2918,Canadian_dollar,11/23/2021
4149,12.49,12.3876,Canadian_dollar,11/22/2021
4150,12.4851,12.3799,Canadian_dollar,11/21/2021
4151,12.5247,12.4194,Canadian_dollar,11/18/2021
4152,12.5614,12.4577,Canadian_dollar,11/17/2021
4153,12.5903,12.483,Canadian_dollar,11/16/2021
4154,12.6003,12.4969,Canadian_dollar,11/15/2021
4155,12.5799,12.4711,Canadian_dollar,11/14/2021
4156,12.565,12.4608,Canadian_dollar,11/11/2021
4157,12.6909,12.5824,Canadian_dollar,11/10/2021
4158,12.6796,12.574,Canadian_dollar,11/9/2021
4159,12.6858,12.5772,Canadian_dollar,11/8/2021
4160,12.6622,12.5531,Canadian_dollar,11/7/2021
4161,12.702,12.593,Canadian_dollar,11/4/2021
4162,12.7126,12.6048,Canadian_dollar,11/3/2021
4163,12.7209,12.6109,Canadian_dollar,11/2/2021
4164,12.7528,12.6411,Canadian_dollar,11/1/2021
4165,12.7313,12.6216,Canadian_dollar,10/31/2021
4166,12.7725,12.6666,Canadian_dollar,10/28/2021
4167,12.7062,12.6042,Canadian_dollar,10/27/2021
4168,12.7675,12.662,Canadian_dollar,10/26/2021
4169,12.7652,12.6554,Canadian_dollar,10/25/2021
4170,12.7657,12.6554,Canadian_dollar,10/24/2021
4171,12.7768,12.6683,Canadian_dollar,10/20/2021
4172,12.7851,12.6752,Canadian_dollar,10/19/2021
4173,12.7274,12.6192,Canadian_dollar,10/18/2021
4174,12.7579,12.6488,Canadian_dollar,10/17/2021
4175,12.7439,12.6375,Canadian_dollar,10/14/2021
4176,12.6807,12.5743,Canadian_dollar,10/13/2021
4177,12.666,12.5607,Canadian_dollar,10/12/2021
4178,12.6617,12.553,Canadian_dollar,10/11/2021
4179,12.6589,12.5474,Canadian_dollar,10/10/2021
4180,12.4841,12.3761,Canadian_dollar,10/6/2021
4181,12.5323,12.4244,Canadian_dollar,10/5/2021
4182,12.5136,12.405,Canadian_dollar,10/4/2021
4183,12.4728,12.3665,Canadian_dollar,10/3/2021
4184,12.3839,12.2801,Canadian_dollar,9/30/2021
4185,12.43,12.3264,Canadian_dollar,9/29/2021
4186,12.4774,12.3707,Canadian_dollar,9/28/2021
4187,12.4638,12.3585,Canadian_dollar,9/27/2021
4188,12.4697,12.3614,Canadian_dollar,9/26/2021
4189,12.4542,12.3504,Canadian_dollar,9/23/2021
4190,12.3492,12.2452,Canadian_dollar,9/22/2021
4191,12.3746,12.2701,Canadian_dollar,9/21/2021
4192,12.272,12.1661,Canadian_dollar,9/20/2021
4193,12.3584,12.2523,Canadian_dollar,9/19/2021
4194,12.4889,12.3829,Canadian_dollar,9/16/2021
4195,12.4377,12.334,Canadian_dollar,9/15/2021
4196,12.4615,12.3537,Canadian_dollar,9/14/2021
4197,12.4442,12.3395,Canadian_dollar,9/13/2021
4198,12.4332,12.3251,Canadian_dollar,9/12/2021
4199,12.4471,12.3388,Canadian_dollar,9/9/2021
4200,12.4589,12.354,Canadian_dollar,9/8/2021
4201,12.5407,12.4379,Canadian_dollar,9/7/2021
4202,12.5657,12.4638,Canadian_dollar,9/6/2021
4203,12.5948,12.4861,Canadian_dollar,9/5/2021
4204,12.5065,12.403,Canadian_dollar,9/2/2021
4205,12.5196,12.413,Canadian_dollar,9/1/2021
4206,12.5348,12.4256,Canadian_dollar,8/31/2021
4207,12.5112,12.4063,Canadian_dollar,8/30/2021
4208,12.498,12.3923,Canadian_dollar,8/29/2021
4209,12.5072,12.4024,Canadian_dollar,8/26/2021
4210,12.4902,12.3839,Canadian_dollar,8/25/2021
4211,12.4884,12.3821,Canadian_dollar,8/24/2021
4212,12.3967,12.2922,Canadian_dollar,8/23/2021
4213,12.2965,12.1934,Canadian_dollar,8/22/2021
4214,12.363,12.2556,Canadian_dollar,8/19/2021
4215,12.5006,12.3915,Canadian_dollar,8/18/2021
4216,12.5044,12.3935,Canadian_dollar,8/17/2021
4217,12.5546,12.4497,Canadian_dollar,8/16/2021
4218,12.6043,12.4958,Canadian_dollar,8/15/2021
4219,12.5865,12.4799,Canadian_dollar,8/11/2021
4220,12.5513,12.4453,Canadian_dollar,8/10/2021
4221,12.5796,12.4725,Canadian_dollar,8/9/2021
4222,12.5673,12.462,Canadian_dollar,8/8/2021
4223,12.6058,12.4995,Canadian_dollar,8/5/2021
4224,12.5659,12.4659,Canadian_dollar,8/4/2021
4225,12.6115,12.5052,Canadian_dollar,8/3/2021
4226,12.6489,12.5472,Canadian_dollar,8/2/2021
4227,12.6435,12.5382,Canadian_dollar,8/1/2021
4228,12.6466,12.5457,Canadian_dollar,7/29/2021
4229,12.5509,12.4484,Canadian_dollar,7/28/2021
4230,12.5431,12.4366,Canadian_dollar,7/27/2021
4231,12.5512,12.4452,Canadian_dollar,7/26/2021
4232,12.5484,12.443,Canadian_dollar,7/25/2021
4233,12.4945,12.386,Canadian_dollar,7/18/2021
4234,12.5707,12.4657,Canadian_dollar,7/15/2021
4235,12.627,12.5258,Canadian_dollar,7/14/2021
4236,12.631,12.5267,Canadian_dollar,7/13/2021
4237,12.602,12.4952,Canadian_dollar,7/12/2021
4238,12.6655,12.5604,Canadian_dollar,7/11/2021
4239,12.5379,12.4309,Canadian_dollar,7/8/2021
4240,12.6783,12.5723,Canadian_dollar,7/7/2021
4241,12.7493,12.644,Canadian_dollar,7/6/2021
4242,12.7449,12.6398,Canadian_dollar,7/5/2021
4243,12.7806,12.6709,Canadian_dollar,7/4/2021
4244,12.7138,12.608,Canadian_dollar,6/30/2021
4245,12.7174,12.6129,Canadian_dollar,6/29/2021
4246,12.7612,12.6578,Canadian_dollar,6/28/2021
4247,12.8031,12.6959,Canadian_dollar,6/27/2021
4248,12.7978,12.691,Canadian_dollar,6/24/2021
4249,12.8097,12.7035,Canadian_dollar,6/23/2021
4250,12.7003,12.5916,Canadian_dollar,6/22/2021
4251,12.6656,12.5613,Canadian_dollar,6/21/2021
4252,12.609,12.4999,Canadian_dollar,6/20/2021
4253,12.7477,12.6405,Canadian_dollar,6/17/2021
4254,12.9076,12.8005,Canadian_dollar,6/16/2021
4255,12.8919,12.7859,Canadian_dollar,6/15/2021
4256,12.9205,12.8148,Canadian_dollar,6/14/2021
4257,12.9316,12.8228,Canadian_dollar,6/13/2021
4258,12.9777,12.8637,Canadian_dollar,6/10/2021
4259,13.0347,12.9274,Canadian_dollar,6/9/2021
4260,13.0308,12.9215,Canadian_dollar,6/8/2021
4261,13.0556,12.9465,Canadian_dollar,6/7/2021
4262,13.0523,12.9453,Canadian_dollar,6/6/2021
4263,13.0589,12.9475,Canadian_dollar,6/3/2021
4264,13.0551,12.9504,Canadian_dollar,6/2/2021
4265,13.0916,12.9787,Canadian_dollar,6/1/2021
4266,13.0466,12.9355,Canadian_dollar,5/31/2021
4267,13.0508,12.9381,Canadian_dollar,5/30/2021
4268,13.0313,12.9245,Canadian_dollar,5/27/2021
4269,13.02,12.9098,Canadian_dollar,5/26/2021
4270,13.0863,12.9753,Canadian_dollar,5/25/2021
4271,13.0461,12.9363,Canadian_dollar,5/24/2021
4272,13.0325,12.9216,Canadian_dollar,5/23/2021
4273,13.0098,12.9005,Canadian_dollar,5/20/2021
4274,13.0315,12.9184,Canadian_dollar,5/19/2021
4275,13.0836,12.9777,Canadian_dollar,5/18/2021
4276,12.9898,12.8813,Canadian_dollar,5/17/2021
4277,13.0125,12.9034,Canadian_dollar,5/11/2021
4278,12.9846,12.8762,Canadian_dollar,5/10/2021
4279,12.9649,12.8517,Canadian_dollar,5/9/2021
4280,12.8537,12.7397,Canadian_dollar,5/6/2021
4281,12.823,12.7126,Canadian_dollar,5/5/2021
4282,12.7709,12.669,Canadian_dollar,5/4/2021
4283,12.6971,12.5924,Canadian_dollar,4/28/2021
4284,12.6933,12.5855,Canadian_dollar,4/27/2021
4285,12.6563,12.5515,Canadian_dollar,4/26/2021
4286,12.6229,12.518,Canadian_dollar,4/25/2021
4287,12.5988,12.4958,Canadian_dollar,4/22/2021
4288,12.498,12.3982,Canadian_dollar,4/21/2021
4289,12.5766,12.4756,Canadian_dollar,4/20/2021
4290,12.6203,12.5224,Canadian_dollar,4/19/2021
4291,12.5947,12.4854,Canadian_dollar,4/18/2021
4292,12.6006,12.49,Canadian_dollar,4/15/2021
4293,12.5538,12.4541,Canadian_dollar,4/14/2021
4294,12.5155,12.4137,Canadian_dollar,4/13/2021
4295,12.5619,12.4598,Canadian_dollar,4/12/2021
4296,12.5768,12.4734,Canadian_dollar,4/11/2021
4297,12.5384,12.4328,Canadian_dollar,4/8/2021
4298,12.5222,12.4182,Canadian_dollar,4/7/2021
4299,12.5578,12.4495,Canadian_dollar,4/6/2021
4300,12.5778,12.4697,Canadian_dollar,4/5/2021
4301,12.5479,12.4392,Canadian_dollar,4/4/2021
4302,12.5295,12.4226,Canadian_dollar,4/1/2021
4303,12.521,12.416,Canadian_dollar,3/31/2021
4304,12.5046,12.3976,Canadian_dollar,3/30/2021
4305,12.533,12.4244,Canadian_dollar,3/29/2021
4306,12.5625,12.4525,Canadian_dollar,3/28/2021
4307,12.5569,12.4476,Canadian_dollar,3/25/2021
4308,12.5915,12.4826,Canadian_dollar,3/24/2021
4309,12.5829,12.4727,Canadian_dollar,3/23/2021
4310,12.6654,12.5579,Canadian_dollar,3/22/2021
4311,12.6125,12.5095,Canadian_dollar,3/21/2021
4312,12.7064,12.6009,Canadian_dollar,3/18/2021
4313,12.6551,12.5488,Canadian_dollar,3/17/2021
4314,12.6577,12.5474,Canadian_dollar,3/16/2021
4315,12.6529,12.547,Canadian_dollar,3/15/2021
4316,12.627,12.5206,Canadian_dollar,3/14/2021
4317,12.5293,12.4264,Canadian_dollar,3/11/2021
4318,12.4934,12.3873,Canadian_dollar,3/10/2021
4319,12.5351,12.4247,Canadian_dollar,3/9/2021
4320,12.447,12.3417,Canadian_dollar,3/8/2021
4321,12.4587,12.3508,Canadian_dollar,3/7/2021
4322,12.4598,12.3533,Canadian_dollar,3/4/2021
4323,12.4606,12.3579,Canadian_dollar,3/3/2021
4324,12.4615,12.3532,Canadian_dollar,3/2/2021
4325,12.4441,12.3342,Canadian_dollar,3/1/2021
4326,12.3842,12.2749,Canadian_dollar,2/28/2021
4327,12.6278,12.5158,Canadian_dollar,2/25/2021
4328,12.5379,12.4305,Canadian_dollar,2/24/2021
4329,12.4828,12.3788,Canadian_dollar,2/23/2021
4330,12.466,12.3605,Canadian_dollar,2/22/2021
4331,12.4702,12.3617,Canadian_dollar,2/21/2021
4332,12.3973,12.2907,Canadian_dollar,2/18/2021
4333,12.3693,12.268,Canadian_dollar,2/17/2021
4334,12.416,12.3165,Canadian_dollar,2/16/2021
4335,12.3852,12.2798,Canadian_dollar,2/15/2021
4336,12.3407,12.2369,Canadian_dollar,2/14/2021
4337,12.373,12.2711,Canadian_dollar,2/11/2021
4338,12.3739,12.2724,Canadian_dollar,2/10/2021
4339,12.3412,12.2375,Canadian_dollar,2/9/2021
4340,12.298,12.1965,Canadian_dollar,2/8/2021
4341,12.3275,12.2236,Canadian_dollar,2/7/2021
4342,12.2824,12.1783,Canadian_dollar,2/4/2021
4343,12.3394,12.2363,Canadian_dollar,2/3/2021
4344,12.3259,12.2192,Canadian_dollar,2/2/2021
4345,12.3412,12.2354,Canadian_dollar,2/1/2021
4346,12.3635,12.2575,Canadian_dollar,1/31/2021
4347,12.4003,12.3004,Canadian_dollar,1/27/2021
4348,12.4076,12.3074,Canadian_dollar,1/26/2021
